1.6278517229916298|1.2694747633041312|1.2097371925502063|1.1889278012323596|1.1719231229938873|1.137322472110731|1.1087828792937815|1.08188597742281|1.059165745565336|1.0280889163822888|1.0108361075457917|0.9978266850998413|0.9787208870665668|0.9707539326524082|0.9583839972813925|0.9531797165195691|0.9556379748261683|0.9601958157265023|0.9497914336043406|0.9624351252159572|0.9424408080915337|0.9465438497665266|0.9539955848972547|0.9383149903658863|0.9476505218575534|0.9517678294551971|0.9479019805176617|0.9691952162137315|0.9611594497341|0.954434659927403|0.9479678673286961|0.9378329689644244|0.9652617336952523|0.9589232527502051|0.9440536999811321|0.9597864167331016|0.95744655937909|0.9461811878909804|0.932265171177311|0.9430588369500147|0.9660517739378698|0.9462961774982818|0.9455562421720322|0.945926179080249|0.9333947069568721|0.9254516374030614|0.9263770112163945|0.9288249892186901|0.9270621391191874|0.935580314022221|0.9217308356881686|0.9335916684642774|0.9202540459698194|0.9333869583530513|0.929639251809142|0.9480609224267202|0.9268499776108624|0.9252176616834179|0.9192495536586466|0.9388094204201546|0.923821975651397|0.9410763614253911|0.9362776225015997|0.9374545926917089|0.9376162279686427|0.9423973097648795|0.9344977581337707|0.9418146038708621|0.9449614950511009|0.9327029234742465|0.9382583262169197|0.9329814469977601|0.9491912491245357|0.9377442358835647|0.9439294278349506,0.33333334|0.33333334|0.33333334|0.33333334|0.37899545|0.4155251|0.53881276|0.5479452|0.60730594|0.5981735|0.60730594|0.6347032|0.6210046|0.6392694|0.6347032|0.5890411|0.5936073|0.60273975|0.63013697|0.66210043|0.6438356|0.6347032|0.6210046|0.61187214|0.6210046|0.60730594|0.6438356|0.61187214|0.60273975|0.60730594|0.60730594|0.6210046|0.61187214|0.60730594|0.60730594|0.5981735|0.57990867|0.6255708|0.6210046|0.6164383|0.60273975|0.6210046|0.63013697|0.6210046|0.6255708|0.58447486|0.6392694|0.6347032|0.6347032|0.6392694|0.6164383|0.6347032|0.65296805|0.6164383|0.6392694|0.6164383|0.6164383|0.6210046|0.6347032|0.6255708|0.63013697|0.6255708|0.63013697|0.6164383|0.6392694|0.60730594|0.6164383|0.61187214|0.63013697|0.61187214|0.63013697|0.6392694|0.6210046|0.6347032|0.6210046,20.802985906600952
1.5558273569089638|1.2504042942230016|1.1777590703746499|1.1362907412933976|1.1017581213554835|1.0633788767470618|1.0241996398255162|0.9961917231616364|0.9773215207879402|0.9695258178667391|0.9616019197794945|0.9593336897897938|0.9416515903385807|0.9531513670263769|0.9325033752885583|0.9247203814928935|0.9238923102209012|0.9182330750983599|0.9194096827615886|0.9262397632206956|0.9096085137972548|0.9073726864165912|0.9013051747187087|0.9056646894646562|0.9190681383490018|0.9121981276769072|0.8923150856200963|0.9020222120633409|0.9124776767269117|0.9010803378335962|0.9097301998094881|0.8955303370680439|0.8867098016825985|0.9053813817838555|0.904017252464817|0.9081958205732581|0.9120172000911138|0.9086134656923547|0.8984977812527521|0.9092895902999459|0.9161217577381221|0.9113917176581953|0.911335584235518|0.9111265238017252|0.9260486925029319|0.9175722245212015|0.9057436092803467|0.9047261618043734|0.890248113026902|0.9022044596606738,0.33333334|0.33333334|0.34246576|0.5022831|0.56621003|0.5753425|0.56621003|0.5936073|0.57990867|0.58447486|0.60730594|0.63013697|0.6484018|0.6255708|0.5890411|0.58447486|0.6347032|0.65296805|0.6255708|0.63013697|0.63013697|0.60730594|0.6164383|0.6164383|0.63013697|0.6210046|0.6347032|0.6164383|0.6210046|0.63013697|0.61187214|0.6210046|0.65296805|0.63013697|0.6210046|0.6210046|0.6164383|0.63013697|0.6347032|0.60730594|0.6164383|0.6255708|0.61187214|0.6164383|0.5936073|0.5981735|0.60730594|0.5981735|0.6164383|0.6255708,13.711380958557129
1.7094968731544877|1.3250372698317925|1.2143718924152251|1.1589563731189187|1.1209862575139085|1.0752547402360124|1.0448557987605056|1.0154237763522422|1.0036972271252984|0.9876145265962435|0.9954355116848532|0.9960983218667714|0.9760942540756644|0.9698342988480172|0.9646233271246087|0.968813245699286|0.9571536316719229|0.9528312530691765|0.9393049696264746|0.9421201949794543|0.9619713640648481|0.9329221384710373|0.9342367121073754|0.9146193211481451|0.9066133379391884|0.9280383967917804|0.9176173270020855|0.9412787836980602|0.9350746826494121|0.9320973435493365|0.9368350494942165|0.9165924733087897|0.9204219405509565|0.9158295670600787|0.9176881694358233|0.9341105767036681|0.9344347367003628|0.9217950845962246|0.9405367935084861|0.9416595838929964|0.9178768581451346|0.9235804113623214|0.9489941493561279|0.924368955228971|0.9286673825625416|0.9402369032167408|0.9255141074254633|0.9351858782441649|0.9487179735479834|0.9365257264272263,0.33333334|0.33333334|0.33333334|0.34703195|0.39726028|0.5251142|0.5707763|0.58447486|0.56621003|0.5525114|0.543379|0.55707765|0.5525114|0.5890411|0.57990867|0.5707763|0.57990867|0.58447486|0.58447486|0.5890411|0.6164383|0.57990867|0.6347032|0.63013697|0.6347032|0.6438356|0.6255708|0.5981735|0.60273975|0.6210046|0.61187214|0.5707763|0.61187214|0.6210046|0.6347032|0.60730594|0.60273975|0.61187214|0.5890411|0.5707763|0.5753425|0.5890411|0.5890411|0.5707763|0.5936073|0.56621003|0.58447486|0.57990867|0.56164384|0.5707763,13.881891012191772
1.8297924875668738|1.4217278995470368|1.2559595429189674|1.2044650610179117|1.1859038763394638|1.1748061942183263|1.171142216142454|1.166856090227763|1.1657069959596955|1.1652305763061732|1.1647044970020313|1.1653114780443443|1.1648764049625833|1.165132038669499|1.1650595463574205|1.166616375043512|1.1656683476548217|1.1644918074890904|1.161397195842168|1.12486666413747|1.0477558886079483|1.0397627299234746|0.979246988144095|0.9898935779588952|0.9791335009004427|0.9635678725699856|0.9607935648530586|0.9761098710369301|0.9629509530655326|0.9553078423896336|0.9623121197365191|0.9620700171004691|0.9640489032823746|0.9691693733816278|0.9583794014638962|0.9561905419989808|0.9689360171148221|0.9544301724325032|0.9455851893446762|0.9499322725757616|0.94009514758576|0.9515001126075988|0.9657865419779739|0.9400556664488632|0.9493819698351159|0.9527189845908178|0.940391446901783|0.9437203869972055|0.9432060647772872|0.9517387358565309|0.9532485928165314|0.963009633430063|0.9563874849990078|0.9467564304125363|0.9441361280336772|0.949535783567385|0.9402985610918367|0.9585670123905896|0.9417373186921421|0.9481454124189403,0.3607306|0.47488585|0.4977169|0.33333334|0.33333334|0.33333334|0.33333334|0.33333334|0.33333334|0.33333334|0.33333334|0.33333334|0.33333334|0.33333334|0.33333334|0.33333334|0.33333334|0.33333334|0.4063927|0.4611872|0.56621003|0.60730594|0.56164384|0.6255708|0.6255708|0.6164383|0.6164383|0.6347032|0.6347032|0.6438356|0.6484018|0.6438356|0.6347032|0.6392694|0.6484018|0.6392694|0.6210046|0.6210046|0.6255708|0.6392694|0.5890411|0.63013697|0.60730594|0.63013697|0.60273975|0.61187214|0.6164383|0.543379|0.60730594|0.60730594|0.6164383|0.5936073|0.60730594|0.61187214|0.60730594|0.61187214|0.60273975|0.60730594|0.61187214|0.5890411,16.964643001556396
1.7964535151442436|1.3492367741179794|1.220131323762136|1.189227500462641|1.1450593542290606|1.1261539225164614|1.1079589612952105|1.082830598909561|1.0526453937025375|1.0428974492364822|0.9972908741807285|0.9895716758623515|0.9830392675312687|0.9705745253933075|0.969659052483023|0.9852095624627588|0.9800350589839291|0.9835960184602432|0.9653080157493348|0.9601621508053994|0.9522416455560623|0.959927057566708|0.9554145406914628|0.9927385952919041|0.9677364554035065|0.9615105989316827|0.969201943101404|0.9605796647398439|0.9761611244994212|0.9762416566343612|0.9633859668148163|0.9640786402846035|0.9570106877583892|0.9566724567108502|0.9719497771023615|0.9671107546923912|0.9489701980869519|0.9600735124387697|0.9572541006079548|0.9779795446352327|0.9702657591806699|0.9632929601625765|0.9734781283766167|0.9643977695404122|0.9567972535956396|0.9663374864891784|0.982071484604927|0.9774908262845043|0.9636133511861166|0.9606883340774606|0.9823790897517444|0.9613408873614655|0.9614032234775421|0.9669942267953533|0.959739607218738|0.9620623523241854|0.9514216195502782|0.9581001447216017|0.9560624192294465|0.9505534520432285|0.9615432143755699|0.9543491830564526|0.9509496122734732|0.9575917541164242|0.9637969318590208|0.9504119337421574|0.9525664495006544|0.9472778959361385|0.9443924699199798|0.9522631979424115|0.9613806232469811|0.9493443214730041|0.9530069789930021|0.9489037625865849|0.9522128322897436|0.9603941119424829|0.9474906289958518|0.9463049799339956|0.9634093329242376|0.9504926547612229|0.9615986886089796|0.9491089756630328|0.9597124427420908|0.9622897138334301|0.9500389436608581|0.9482179569871458|0.9444635915973959|0.9553113517151576|0.9506498776614394|0.9416060268062435|0.9653085720593526|0.96663401714743|0.9588206777833912|0.9536140057594265|0.958655884821121|0.9556251688090633|0.959936714607831|0.9575828079763613|0.9528699204257635|0.9457715717080522|0.9675046836948831|0.9511670799560199|0.9561368292325163|0.9527213644219316|0.9666506269751074,0.40182647|0.34703195|0.3652968|0.47488585|0.4611872|0.47945204|0.5296804|0.53424656|0.5936073|0.6164383|0.58447486|0.5936073|0.57990867|0.5753425|0.58447486|0.6164383|0.6164383|0.60730594|0.6255708|0.58447486|0.58447486|0.5753425|0.58447486|0.63013697|0.63013697|0.6255708|0.6255708|0.6210046|0.6484018|0.6392694|0.63013697|0.6164383|0.58447486|0.5707763|0.6438356|0.60730594|0.5707763|0.5936073|0.5936073|0.6484018|0.6484018|0.60730594|0.6484018|0.6438356|0.6438356|0.6392694|0.63013697|0.6347032|0.6484018|0.60730594|0.6438356|0.6438356|0.6392694|0.6438356|0.6347032|0.6392694|0.61187214|0.6438356|0.6484018|0.6164383|0.65296805|0.61187214|0.60730594|0.61187214|0.6438356|0.61187214|0.61187214|0.60273975|0.57990867|0.6255708|0.6438356|0.6438356|0.65296805|0.6164383|0.6438356|0.61187214|0.6347032|0.63013697|0.60730594|0.6255708|0.6347032|0.6255708|0.63013697|0.5936073|0.6210046|0.6255708|0.63013697|0.6164383|0.61187214|0.63013697|0.60273975|0.5890411|0.5936073|0.5981735|0.5936073|0.5936073|0.5890411|0.60273975|0.60730594|0.61187214|0.60273975|0.6438356|0.60730594|0.5981735|0.60730594,26.669809818267822
1.8273646869615876|1.3491517479561235|1.2044007598537287|1.1464313671469144|1.1005639512789305|1.0790216688696108|1.0294128122939368|0.9897894135348873|0.9660011252311811|0.982412858096432|0.9700273226385248|0.9452928631273034|0.9380415307876726|0.946304589101713|0.9544764234595102|0.9403059444471037|0.9324172686224115|0.9380054800477746|0.9402876417386478|0.9337562926828045|0.9369202139170747|0.9473852387301998|0.9360576595889923|0.9293384971139638|0.9328902437262339|0.9308387384022752|0.9271773785760958|0.9349091096555806|0.9354843652411683|0.9255791521507856|0.934532458923723|0.93812453202461|0.9412993971071287|0.9403164038375088|0.9500115772360536|0.9434860280659645|0.9356320481322128|0.9374494596159078|0.9306802444806382|0.9328208497670143|0.9280657588619076|0.9292279852035383|0.9305210108082044|0.9330205133516495|0.9451543680609089|0.9354970003371914|0.9350582573511829|0.943189979143883|0.9502282267836131|0.9540268890389568,0.3607306|0.33333334|0.35159817|0.4611872|0.4885845|0.5890411|0.61187214|0.60730594|0.63013697|0.6255708|0.6347032|0.6164383|0.63013697|0.6392694|0.61187214|0.61187214|0.60273975|0.61187214|0.60730594|0.6164383|0.60730594|0.6210046|0.6255708|0.60273975|0.6164383|0.6255708|0.60730594|0.61187214|0.6164383|0.6255708|0.6210046|0.6255708|0.60730594|0.6164383|0.61187214|0.6255708|0.6210046|0.6438356|0.6255708|0.63013697|0.6255708|0.6347032|0.63013697|0.6210046|0.61187214|0.6164383|0.6347032|0.63013697|0.57990867|0.5936073,13.79443097114563
1.5489094398881746|1.2657147776590634|1.1929239241499878|1.1543153350211715|1.1222947160947268|1.0922747175443117|1.0649735726177965|1.0287802943355961|1.0092906794047247|0.9942727246785272|0.9885965825215867|0.9704672043726325|0.9696151181443097|0.9702614796216085|0.9697932522046512|0.9487409684211696|0.946576714515686|0.9414929298505391|0.9464904989826081|0.9533095408792365|0.9583994879570181|0.9531481505528977|0.9457658670808626|0.9530161281698915|0.9493988001183288|0.9569183245097121|0.9530639762747778|0.9506807278280389|0.9466596019866804|0.9576383905323673|0.9469744533164316|0.9514176154245525|0.9395947505349982|0.9586864840494443|0.9556512576804314|0.9424236343331533|0.9608250638665674|0.951817335603444|0.9617025411292298|0.9473796304502443|0.9783441029727187|0.9445789829236731|0.9495071379561403|0.9401303600502885|0.942712342358071|0.9459755981349509|0.9527302991309666|0.9430203094874343|0.9531858658681721|0.9572598422499008|0.9508341088142569|0.9509839075341072|0.976135157559016|0.949007820865335|0.9457969404246709|0.9627411479819311|0.9597858778417927|0.9487007698511969|0.9432398962647948|0.9718429165888051|0.9484299432197117|0.9708533488452162|0.9519121418260548|0.947696280806032|0.9712563274113555|0.9516553138489048|0.9775991809966902|0.9525878913870686|0.9646780474545205|0.9477486027974517|0.959635675225628|0.9642874568564707|0.9598591703258149|0.9715052374966069|0.9695539131556472|0.9619351919383219|0.962835557384578|0.9619385668131859|0.9544574523080974|0.9568873126757199|0.9669759698110084|0.9738749026163528|0.9567827389120511|0.9669923934762337|0.9847952394180646,0.33789954|0.33789954|0.34703195|0.4155251|0.48401827|0.53424656|0.5525114|0.5479452|0.5936073|0.5936073|0.58447486|0.5753425|0.5890411|0.6347032|0.6392694|0.5707763|0.60273975|0.5753425|0.6255708|0.6392694|0.6438356|0.6392694|0.6255708|0.6438356|0.63013697|0.6438356|0.6438356|0.6484018|0.6438356|0.65296805|0.6484018|0.6438356|0.63013697|0.63013697|0.6392694|0.6484018|0.63013697|0.6438356|0.6210046|0.6255708|0.6210046|0.6347032|0.6164383|0.6210046|0.6210046|0.6164383|0.60730594|0.6347032|0.61187214|0.6164383|0.6164383|0.60730594|0.60273975|0.6210046|0.61187214|0.58447486|0.57990867|0.60730594|0.6164383|0.5936073|0.60273975|0.56164384|0.60730594|0.58447486|0.58447486|0.60273975|0.58447486|0.57990867|0.57990867|0.60273975|0.60730594|0.58447486|0.5981735|0.5936073|0.5936073|0.5936073|0.60273975|0.5981735|0.6255708|0.60730594|0.6164383|0.5753425|0.5981735|0.57990867|0.5753425,22.095147848129272
1.741892818446573|1.288713326192882|1.198745603430761|1.1559468730943931|1.1232532954107137|1.1041158655462744|1.0949461841147785|1.0743129988239235|1.052484492733054|1.0165079543579658|1.0042586386475933|0.9882117607822157|0.9861532085018071|0.9844942566466658|0.981195932653941|0.9611780202552064|0.981882534614981|0.9601654391310531|0.9746282389174857|0.9735562306016547|0.9724304447435352|0.9748588833090377|0.9744041156551065|0.9535790447775088|0.9641265825593852|0.961533280812442|0.9497758781528909|0.9632963595324999|0.9588614430057404|0.9514203659475666|0.9604343736552756|0.9748493313245034|0.9660010626326957|0.9555951182700727|0.9572327795638341|0.9516515182033521|0.9481135742849411|0.9508493893767056|0.9637530405227452|0.9593781842488677|0.9568916820499995|0.9493220140944877|0.9604394120168468|0.9559672689873334|0.9657487716848991|0.9543263487619896|0.9477907489968217|0.9585207798709608|0.9617213435368995|0.9383646565485219,0.56164384|0.37442923|0.369863|0.47945204|0.47488585|0.5296804|0.56164384|0.57990867|0.5981735|0.5981735|0.5936073|0.5981735|0.6210046|0.5936073|0.57990867|0.56621003|0.57990867|0.5707763|0.5936073|0.6210046|0.6392694|0.5890411|0.6255708|0.57990867|0.6164383|0.58447486|0.5753425|0.66210043|0.6484018|0.6255708|0.6484018|0.6164383|0.6484018|0.6210046|0.6484018|0.5936073|0.61187214|0.58447486|0.6164383|0.6484018|0.6347032|0.58447486|0.6164383|0.63013697|0.60273975|0.57990867|0.58447486|0.61187214|0.60730594|0.60273975,16.316267013549805
1.7983771497256136|1.2398914049749505|1.142354736045071|1.0864601293110956|1.0500532018539568|1.014223776451529|1.0033348684441554|0.9852799933794971|0.9947186447169682|0.9823829926312242|0.9754770961526322|0.9684819434875767|0.9651846629843864|0.9577540289865781|0.9601456395022945|0.9588415715248073|0.9718108944696923|0.9784944520149057|0.9633253605942748|0.9519186607778889|0.9576929078254526|0.9473678178438857|0.9523270614615315|0.9666976052332142|0.9529378588341143|0.9559490827664937|0.9519744980825137|0.9400626377427959|0.9436401580566685|0.9457949634012022|0.9528198938935859|0.9507719463409354|0.9463929427813177|0.9570799521659608|0.9518325786068015|0.949836646040825|0.9461875473527603|0.941760083311769|0.9386889270451515|0.9432533603824981|0.9457742863049791|0.9407037866714338|0.9479072458667842|0.9392707059372506|0.9426897481151911|0.9381943581855461|0.9310464472531184|0.9385833223116452|0.9277833319145795|0.9506462888630558|0.9381638275433893|0.9436116218566895|0.9442273323938727|0.9350174817864754|0.9307924040920659|0.9466635195631959|0.9452148180574043|0.9333693289865642|0.929019409227589|0.9391603899873011,0.5525114|0.5753425|0.53424656|0.55707765|0.56164384|0.5707763|0.6164383|0.5936073|0.6347032|0.6392694|0.60273975|0.6255708|0.6255708|0.60730594|0.6164383|0.56621003|0.60730594|0.60273975|0.60273975|0.60730594|0.5981735|0.60730594|0.60273975|0.5753425|0.61187214|0.5890411|0.60273975|0.5936073|0.57990867|0.5981735|0.56621003|0.60273975|0.5936073|0.5707763|0.5981735|0.61187214|0.5936073|0.6164383|0.5936073|0.60730594|0.57990867|0.5936073|0.57990867|0.61187214|0.58447486|0.5936073|0.60730594|0.60273975|0.6347032|0.58447486|0.5890411|0.60273975|0.60273975|0.5981735|0.60273975|0.5981735|0.61187214|0.6210046|0.63013697|0.6164383,17.06773614883423
1.5242687469203722|1.2614034229217599|1.201007498998076|1.1808848517126145|1.156233436985103|1.1103392344087226|1.0511977966517618|1.0185992532669137|1.0079732926468872|1.0078841088569328|0.9666269707353148|0.9569972699091315|0.9692686295400471|0.9641272994481265|0.9439725707110749|0.9634995046815916|0.9551250357606095|0.9551615764016974|0.9454999236755719|0.984877396936286|0.9605695128985191|0.994935366661037|0.9547183274134109|0.9620279106375289|0.959932108992311|0.9634021487954545|0.9478290935629579|0.950093358619028|0.9492106682633701|0.9533410464247613|0.976877410117894|0.9573441150525933|0.9485182049067598|0.9520142100173045|0.9737658887148992|0.9486382100135768|0.9584048550967212|0.949061245134432|0.9771804455752786|0.9682453718359612|0.9623866309858349|0.9690131373601417|0.9532900526099009|0.9604866814939943|0.9644238747418199|0.9710899177751585|0.9512203937251819|0.9665411487561927|0.9708070978182092|0.9664934742940615|0.970830809035802|0.9477464831583032|0.9592078749991987|0.9542604401775691|0.9589190635506966|0.9611742534593904|0.9617781535675537|0.9511230802971479|0.9596941215262565|0.9485926922053507|0.9578121410657282|0.9563823002114143|0.95520532240062|0.9565173262330495|0.9520041126094453|0.9442014106332439|0.9443036916593438|0.9371172298579455|0.9455896011770588|0.93475526652924|0.95488629003638|0.9514129700726026|0.9509391833658087|0.96034061799855|0.9495317255525284|0.9402074536232099|0.941548146069322|0.9327096160688356|0.9486813169636138|0.9431634232333806,0.51141554|0.51141554|0.51141554|0.51141554|0.56621003|0.60730594|0.6392694|0.60273975|0.60273975|0.6164383|0.5753425|0.5707763|0.6438356|0.6392694|0.60730594|0.6347032|0.6347032|0.6347032|0.5981735|0.6164383|0.6255708|0.61187214|0.63013697|0.6255708|0.6164383|0.6210046|0.6392694|0.6392694|0.6255708|0.61187214|0.60730594|0.6255708|0.60273975|0.63013697|0.60273975|0.61187214|0.6210046|0.63013697|0.6164383|0.6255708|0.63013697|0.61187214|0.6210046|0.6210046|0.6255708|0.61187214|0.6438356|0.6164383|0.6255708|0.6255708|0.6210046|0.5981735|0.63013697|0.6438356|0.6392694|0.6210046|0.6392694|0.6392694|0.6347032|0.6484018|0.6484018|0.6438356|0.6164383|0.6392694|0.63013697|0.6255708|0.6347032|0.6347032|0.6255708|0.60730594|0.6164383|0.6347032|0.63013697|0.60730594|0.6255708|0.6210046|0.63013697|0.6255708|0.61187214|0.6164383,23.105061054229736
